"","Name","Clay","Hard","Grass","Played"
"466","Dominic Stricker",0.5,0.666666666666667,0.6,20
"467","Arthur Cazaux",0.333333333333333,0,0,3
"468","Aleksandar Vukic",0,0.444444444444444,0,20
"469","Alex Molcan",0.724137931034483,0.344827586206897,0.5,64
"470","Sebastian Baez",0.611111111111111,0.192307692307692,0.5,66
"471","Botic Van De Zandschulp",0.619047619047619,0.560606060606061,0.583333333333333,99
"472","Andrea Vavassori",0,0.5,0,3
"473","Duje Ajdukovic",0.333333333333333,0,0,3
"474","Francisco Cerundolo",0.542857142857143,0.407407407407407,0.25,66
"475","Lukas Klein",0.333333333333333,0,0.333333333333333,8
"476","Enzo Couacaud",0.333333333333333,0.25,0,8
"477","Zachary Svajda",0,0.2,0,5
"478","Alexandre Muller",0,0.25,0,6
"479","Nuno Borges",0.333333333333333,0.5,0,15
"480","Juan Manuel Cerundolo",0.6,0.3,0,20
"481","Dane Sweeny",0,0.5,0,2
"482","Tomas Martin Etcheverry",0.181818181818182,0.272727272727273,0,23
"483","Timofey Skatov",1,0.333333333333333,0,7
"484","Adrian Andreev",0,0.222222222222222,0,9
"485","Hugo Grenier",0,0.285714285714286,0.5,10
"486","Andrew Harris",0,0.333333333333333,0,3
"487","Harry Bourchier",0,0.5,0,2
"488","Flavio Cobolli",0.333333333333333,0.25,0,7
"489","Mats Moraing",0.5,0,0,3
"490","Daniil Ostapenkov",0.5,0,0,3
"491","Murkel Alejandro Dellien Velasco",0.5,0,0,4
"492","Michael Geerts",1,0,0,3
"493","Orlando Luz",0.5,0,0,2
"494","Felipe Meligeni Alves",0.333333333333333,0.333333333333333,0,6
"495","Matheus Pucinelli De Almeida",0.75,0,0,4
"496","Kaichi Uchida",0,0.25,1,5
"497","Yuta Shimizu",0,0,1,2
"498","Aziz Dougaz",1,0.25,0,9
"499","Aziz Ouakaa",1,0,0,2
"500","Justin Barki",0,0.5,0,2
"501","Nick Hardt",0,0.4,0,5
"502","Alexandros Skorilas",0,1,0,1
"503","Ruan Roelofse",0,0.333333333333333,0,3
"504","Tom Kocevar Desman",1,0,0,2
"505","Bor Artnak ",0.666666666666667,0,0,4
"506","Hernando Jose Escurra Isnardi",0.5,0,0,2
"507","Jerome Kym",0,1,0,1
"508","Christian Sigsgaard",0,0.25,0,5
"509","Kasidit Samrej",0,0.428571428571429,0,7
"510","Ergi Kirkin",0,0.666666666666667,0,4
"511","Michail Pervolarakis",0,0.166666666666667,0,13
"512","Juan Pablo Ficovich",0.333333333333333,0,0,3
"513","Jiri Lehecka",0.428571428571429,0.517241379310345,0,45
"514","Gijs Brouwer",0.666666666666667,0.5,0,5
"515","Pavel Kotov",0.333333333333333,0.142857142857143,0,10
"516","Johan Nikles",0.333333333333333,0,0,3
"517","Manuel Guinard",0.4,0.5,0,9
"518","Camilo Ugo Carabelli",0.5,0,0,2
"519","Zdenek Kolar",0.333333333333333,0,0,4
"520","Tim Van Rijthoven",0,0.375,0.8,18
"521","Ryan Peniston",0,0,0.625,9
"522","Antoine Bellier",0,0.333333333333333,0.75,8
"523","Alastair Gray",0,0,0.25,4
"524","Alexander Ritschard",0.5,0.5,0,5
"525","Andres Martin",0,0.5,0,2
"526","Ben Shelton",0,0.615384615384615,0,13
"527","Filip Misolic",0.833333333333333,0,0,7
"528","Giulio Zeppieri",0.375,0,0,9
"529","Franco Agamenone",0.6,0,0,5
"530","Rinky Hijikata",0,0.285714285714286,0,7
"531","Juan Alejandro Hernandez Serrano",0,0.333333333333333,0,3
"532","Emilio Nava",0,0.125,0,8
"533","Brandon Holt",0,0.4,0,5
"534","Aleksandar Kovacevic",0,0.75,0,4
"535","Luca Nardi",0,0.25,0,6
"536","Hiroki Moriya",0,0.333333333333333,0,3
"537","Rio Noguchi",0,0.5,0,2
"538","Francesco Passaro",0,0.333333333333333,0,7
"539","Nicolas Alvarez Varona",0,0.5,0,3
"540","Nerman Fatic",0.5,0,0,3
"541","Luis Carlos Alvarez Valdes",1,0,0,1
"542","Nicolas Mejia",0.5,0,0,9
"543","Nicolas Barrientos",0.5,0,0,3
"544","Eero Vasa",0,1,0,2
"545","Sho Shimabukuro",0,0.333333333333333,0,3
"546","Sergey Fomin",0,0.4,0,5
"547","Nicholas David Ionel",0.5,0.5,0,4
"548","Diego Fernandez Flores",1,0,0,1
"549","Simon Carr",0,0.25,0,5
"550","Osgar Ohoisin",0,0.5,0,3
"551","Yuttana Charoenphon",0,0.666666666666667,0,3
"552","Johannes Ingildsen",0,0.5,0,3
"553","Elmer Moller",0,0.333333333333333,0,3
"554","Karlis Ozolins",0,0.4,0,5
"555","Peter Bertran",0,0.5,0,2
"556","Valentin Vacherot",0,0.5,0,2
"557","Ainius Sabaliauskas",0,0.5,0,2
"558","Olaf Pieczkowski",0,1,0,2
"559","Matic Kriznik",1,0,0,2
"560","Coleman Wong",0,0.666666666666667,0,3
"561","Rigele Te",0.333333333333333,0,0,3
"562","Petros Chrysochos",0.5,0.2,0,7
"563","Amr Elsayed Abdou Ahmed Mohamed",0.666666666666667,0,0,5
"564","Rowland Phillips",0.5,0.5,0,4
"565","Aristotelis Thanos",1,0,0,2
"566","Sylvestre Monnou",0,1,0,1
"567","Stefanos Sakellaridis",0,0.333333333333333,0,3
"568","Dalibor Svrcina",0,0.333333333333333,0,3
"569","Juncheng Shang",0,0.25,0,5
"570","Seong Chan Hong",0,0.166666666666667,0,7
"571","Matwe Middelkoop",0,1,0,1
"572","Hamad Medjedovic",0,0.5,0,4
"573","Gustavo Heide",1,0,0,1
"574","Edas Butvilas",0,0.5,0,3
"575","Vilius Gaubas",0,0.5,0,2
"576","Gonzalo Bueno",1,0,0,1
"577","Arklon Huertas Del Pino",1,0,0,1
"578","Conner Huertas Del Pino",1,0,0,1
"579","Vladyslav Orlov",0,0.5,0,2
"580","Viacheslav Bielinskyi",0,0.5,0,2
"581","Colin Sinclair",0,0.5,0,2
"582","Kaipo Marshall",0,0.2,0,5
"583","Aleksandre Bakshi",0,0.5,0,2
"584","Zura Tkemaladze",0,0.5,0,2
"585","Saba Purtseladze",0,1,0,1
"586","Daniel Vallejo",1,0,0,2
"587","Mousa Alkotop",0,0.5,0,2
"588","Johannes Seeman",0,1,0,1
"589","Fitriadi M Rifqi",0,0.25,0,4
"590","Alex Knaff",0,1,0,2
"591","Chris Rodesch",0,1,0,1
"592","Raphael Calzi",0,1,0,1
"593","Moez Echargui",0,0.666666666666667,0,3
"594","Menelaos Efstathiou",0,0.333333333333333,0,4
"595","Saketh Myneni",0,0,0,1
"596","Nikola Mektic",0,0,0,3
"597","Mubarak Shannan Zayid",0,0,0,3
"598","Anil Yuksel",0,0,0,2
"599","Artem Sitak",0,0,0,1
"600","Michael Venus",0,0,0,4
"601","Luca Vanni",0,0,0,4
"602","Omar Jasika",0,0,0,1
"603","Blake Mott",0,0,0,2
"604","Jose Olivares",0,0,0,1
"605","Mauricio Echazu",0,0,0,2
"606","Alexander Merino",0,0,0,1
"607","Philip Wilbert Major",0,0,0,2
"608","Spencer Newman",0,0,0,1
"609","Justin Lunn",0,0,0,1
"610","Seanon Williams",0,0,0,1
"611","Alberto Emmanuel Alvarado Larin",0,0,0,6
"612","Mattias Siimar",0,0,0,2
"613","Aditya Hari Sasongko",0,0,0,1
"614","Anthony Susanto",0,0,0,3
"615","Abdullah Maqdas",0,0,0,2
"616","Lucas Andriamasilalao",0,0,0,1
"617","Tadas Babelis",0,0,0,3
"618","Tomas Vaise",0,0,0,1
"619","Mehdi Jdi",0,0,0,1
"620","Lucas Catarina",0,0,0,7
"621","Romain Arneodo",0,0,0,1
"622","Tilen Zitnik",0,0,0,2
"623","Martins Podzus",0,0,0,1
"624","Mikelis Libietis",0,0,0,1
"625","Rudolfs Mednis",0,0,0,1
"626","Arturs Lazdins",0,0,0,1
"627","Anoosha Shahgholi",0,0,0,1
"628","Mahammad Abid",0,0,0,2
"629","Nicholas Campbell",0,0,0,1
"630","Thien Nguyen Hoang",0,0,0,2
"631","Hei Yin Andrew Li",0,0,0,1
"632","Jan Satral",0,0,0,2
"633","Ante Pavic",0,0,0,1
"634","Nenad Zimonjic",0,0,0,2
"635","Adrien Bossel",0,0,0,1
"636","Agustin Velotti",0,0,0,1
"637","Benjamin Becker",0,0,0,3
"638","Daniel Gimeno Traver",0,0,0,2
"639","Teymuraz Gabashvili",0,0,0,3
"640","Marko Tepavac",0,0,0,1
"641","Mathias Bourgue",0,0,0,3
"642","Kuan Yi Lee",0,0,0,2
"643","Hsien Yin Peng",0,0,0,1
"644","Omar Awadhy",0,0,0,1
"645","Inigo Cervantes Huegun",0,0,0,1
"646","Juan Monaco",0,0,0,3
"647","Ivan Endara",0,0,0,2
"648","Eduardo Struvay",0,0,0,1
"649","Aleksandr Nedovyesov",0,0,0,1
"650","Artem Smirnov",0,0,0,4
"651","Mykyta Mashtakov",0,0,0,1
"652","Illia Biloborodko",0,0,0,2
"653","Adam Hornby",0,0,0,1
"654","Luciano Ramazzini",0,0,0,1
"655","Jesus Bandres",0,0,0,1
"656","Rafael Arevalo",0,0,0,1
"657","Patrick Tierro",0,0,0,1
"658","Mike Urbanija",0,0,0,1
"659","Tomislav Ternar",0,0,0,1
"660","Joris De Loore",0,0,0,3
"661","Riccardo Bellotti",0,0,0,1
"662","Laurent Lokoli",0,0,0,2
"663","Maxime Hamou",0,0,0,1
"664","James Ward",0,0,0,6
"665","Andreas Haider Maurer",0,0,0,12
"666","Alexander Ward",0,0,0,1
"667","Thai Son Kwiatkowski",0,0,0,6
"668","Austin Krajicek",0,0,0,1
"669","Alexios Halebian",0,0,0,1
"670","Sekou Bangoura",0,0,0,1
"671","Alessandro Bega",0,0,0,1
"672","John Patrick Smith",0,0,0,10
"673","Jonathan Eysseric",0,0,0,1
"674","Geoffrey Blancaneaux",0,0,0,4
"675","Vaclav Safranek",0,0,0,3
"676","Patrick Kypson",0,0,0,1
"677","Jc Aragone",0,0,0,4
"678","Matthew Foster Estwick",0,0,0,2
"679","Benjamin Hannestad",0,0,0,1
"680","Kittipong Wachiramanowong",0,0,0,2
"681","Julius Tverijonas",0,0,0,3
"682","Dzmitry Zhyrmont",0,0,0,3
"683","Evgenii Tiurnev",0,0,0,2
"684","Mate Pavic",0,0,0,1
"685","Yusuke Takahashi",0,0,0,1
"686","Aldin Setkic",0,0,0,1
"687","Jabor Al Mutawa",0,0,0,1
"688","Arjun Kadhe",0,0,0,4
"689","Liam Caruana",0,0,0,4
"690","Gonzalo Lama",0,0,0,3
"691","Xavier Lawrence",0,0,0,1
"692","Minjong Park",0,0,0,1
"693","Julien Cagnina",0,0,0,1
"694","Adrian Bodmer",0,0,0,2
"695","Roman Hassanov",0,0,0,1
"696","Alejandro Mendoza",0,0,0,1
"697","Peter August Anker",0,0,0,1
"698","Rafael Eduardo Gonzalez Retana",0,0,0,1
"699","Kenneth Raisma",0,0,0,2
"700","Mohsen Hossein Zade",0,0,0,1
"701","Amir Hossein Badi",0,0,0,1
"702","Cheng Yu Yu",0,0,0,1
"703","Michel Saade",0,0,0,1
"704","Jad Ballout",0,0,0,1
"705","Muhammad Althaf Dhaifullah",0,0,0,1
"706","Ignacio Garcia",0,0,0,4
"707","Alex Diaz",0,0,0,1
"708","Sebastian Arcila",0,0,0,1
"709","Nicolae Frunza",0,0,0,1
"710","Christophe Tholl",0,0,0,2
"711","Blaz Rola",0,0,0,5
"712","Yasitha De Silva",0,0,0,3
"713","Alex Fairbanks",0,0,0,1
"714","Mehluli Don Ayanda Sibanda",0,0,0,4
"715","Muzammil Murtaza",0,0,0,4
"716","Christoffer Konigsfeldt",0,0,0,1
"717","Chun Hun Wong",0,0,0,2
"718","Michal Przysiezny",0,0,0,1
"719","Mark Chigaazira",0,0,0,1
"720","Soufiane El Mesbahi",0,0,0,1
"721","Yassir Kilani",0,0,0,1
"722","David Souto",0,0,0,1
"723","Brandon Perez",0,0,0,3
"724","Filippo Baldi",0,0,0,3
"725","Jordi Samper Montana",0,0,0,1
"726","Maxime Janvier",0,0,0,5
"727","Matteo Viola",0,0,0,2
"728","Emil Reinberg",0,0,0,1
"729","Collin Altamirano",0,0,0,1
"730","Scott Griekspoor",0,0,0,1
"731","Mate Valkusz",0,0,0,3
"732","Darko Bojanovic",0,0,0,1
"733","N Sriram Balaji",0,0,0,1
"734","Lucas Miedler",0,0,0,2
"735","Evgeny Karlovskiy",0,0,0,1
"736","Jack Mingjie Lin",0,0,0,1
"737","Pedro Sakamoto",0,0,0,1
"738","Andrea Basso",0,0,0,1
"739","Paul Jubb",0,0,0,4
"740","Facundo Arguello",0,0,0,1
"741","Peter Torebko",0,0,0,1
"742","Cole Gromley",0,0,0,1
"743","Julian Lenz",0,0,0,2
"744","Amir Weintraub",0,0,0,1
"745","Raymond Sarmiento",0,0,0,1
"746","Rayane Roumane",0,0,0,1
"747","Yan Bai",0,0,0,2
"748","Alibek Kachmazov",0,0,0,2
"749","Artem Dubrivnyy",0,0,0,1
"750","Joao Menezes",0,0,0,3
"751","Juan Lugo",0,0,0,1
"752","Sebastian Dominguez",0,0,0,1
"753","Franz Luna Lavidalie",0,0,0,2
"754","Juan Borba",0,0,0,2
"755","Kyle Johnson",0,0,0,1
"756","Chak Lam Coleman Wong",0,0,0,1
"757","Pak Long Yeung",0,0,0,2
"758","Wai Yu Kai",0,0,0,2
"759","Gabriel Donev",0,0,0,1
"760","Peter Nagy",0,0,0,1
"761","Gabor Borsos",0,0,0,1
"762","David Szintai",0,0,0,1
"763","Franco Roncadelli",0,0,0,2
"764","Alexander Cozbinov",0,0,0,3
"765","Sasi Kumar Mukund",0,0,0,2
"766","Facundo Diaz Acosta",0,0,0,2
"767","Brian Shi",0,0,0,1
"768","Harold Mayot",0,0,0,2
"769","Ulises Blanch",0,0,0,1
"770","Vitaliy Sachko",0,0,0,3
"771","Hasan Ibrahim",0,0,0,1
"772","Nik Razborsek",0,0,0,1
"773","Ben Patael",0,0,0,1
"774","Julian Saborio",0,0,0,1
"775","Jesse Flores",0,0,0,2
"776","Rodrigo Crespo Piedra",0,0,0,1
"777","Quinton Vega",0,0,0,2
"778","Nikoloz Davlianidze",0,0,0,1
"779","Sheil Kotecha",0,0,0,1
"780","Ismael Changawa Ruwa Mzai",0,0,0,1
"781","Kevin Cheruiyot",0,0,0,1
"782","Phuong Van Nguyen",0,0,0,1
"783","Linh Giang Trinh",0,0,0,1
"784","Thehan Sanjaya Wijemanne",0,0,0,1
"785","Eric Jr. Olivarez",0,0,0,1
"786","Ching Lam",0,0,0,1
"787","Amer Naow",0,0,0,1
"788","Luke Saville",0,0,0,1
"789","Leandro Riedi",0,0,0,2
"790","Lukas Neumayer",0,0,0,1
"791","Shintaro Mochizuki",0,0,0,6
"792","Leo Borg",0,0,0,2
"793","Andrea Collarini",0,0,0,1
"794","Thiago Agustin Tirante",0,0,0,1
"795","Sam Riffice",0,0,0,1
"796","Li Tu",0,0,0,2
"797","Trent Bryde",0,0,0,1
"798","Eduardo Nava",0,0,0,1
"799","Alexander Sarkissian",0,0,0,1
"800","Tristan Schoolkate",0,0,0,1
"801","Thomas Fancutt",0,0,0,1
"802","Michael Vrbensky",0,0,0,1
"803","Raul Brancaccio",0,0,0,1
"804","Marko Topo",0,0,0,3
"805","Fabian Marozsan",0,0,0,2
"806","Erik Arutiunian",0,0,0,1
"807","Alexander Zgirovsky",0,0,0,1
"808","Roey Tabet",0,0,0,1
"809","Finn Reynolds",0,0,0,1
"810","Ignacio Carou",0,0,0,3
"811","Thabo Ncube",0,0,0,1
"812","Lluis Miralles",0,0,0,1
"813","Wojciech Marek",0,0,0,1
"814","Dimitri Badra",0,0,0,1
"815","Sebastian Dominko",0,0,0,3
"816","Siim Troost",0,0,0,1
"817","Edgars Manusis",0,0,0,1
"818","Jan Zielinski",0,0,0,1
"819","Caleb Chakravarthi",0,0,0,1
"820","Max Hans Rehberg",0,0,0,2
"821","Carlos Gimeno Valero",0,0,0,1
"822","Matteo Arnaldi",0,0,0,4
"823","Santiago Fa Rodriguez Taverna",0,0,0,1
"824","Jesper De Jong",0,0,0,2
"825","Henri Squire",0,0,0,1
"826","William Blumberg",0,0,0,1
"827","Ivan Gakhov",0,0,0,1
"828","Hernan Casanova",0,0,0,1
"829","Daniel Dutra Da Silva",0,0,0,1
"830","Alexander Shevchenko",0,0,0,3
"831","Dino Prizmic",0,0,0,1
"832","Mili Poljicak",0,0,0,1
"833","Rodrigo Pacheco Mendez",0,0,0,1
"834","Nick Chappell",0,0,0,1
"835","Gonzalo Villanueva",0,0,0,1
"836","Alexis Galarneau",0,0,0,2
"837","Learner Tien",0,0,0,1
"838","Facundo Mena",0,0,0,1
"839","Evan Furness",0,0,0,1
"840","Yunseong Chung",0,0,0,1
"841","Dragos Nicolae Madaras",0,0,0,3
"842","Beibit Zhukayev",0,0,0,1
"843","Francesco Maestrelli",0,0,0,1
"844","Martin Landaluce",0,0,0,1
"845","Luca Van Assche",0,0,0,2
"846","Gilles Arnaud Bailly",0,0,0,1
"847","Arthur Fils",0,0,0,1
"848","Gabriel Diallo",0,0,0,1
"849","Gabi Adrian Boitan",0,0,0,1
"850","Muhammad Shoaib",0,0,0,3
"851","Alan Fernando Rubio Fierros",0,0,0,1
"852","Andrej Nedic",0,0,0,1
"853","Yanki Erel",0,0,0,1
"854","Kiranpal Pannu",0,0,0,3
"855","Isaac Becroft",0,0,0,1
"856","Cesar Cruz",0,0,0,2
"857","Daniels Tens",0,0,0,1
"858","Hugo Nys",0,0,0,1
"859","Michael Bassem Sobhy",0,0,0,1
"860","Nathan Anthony Barki",0,0,0,1
"861","Tegar Abdi Satrio Wibowo",0,0,0,1
"862","Lucky Candra Kurniawan",0,0,0,1
"863","Lleyton Cronje",0,0,0,1
"864","Mark Lajal",0,0,0,2
"865","Skander Mansouri",0,0,0,3
"866","Bu Yunchaokete",0,0,0,1
"867","Stylianos Christodoulou",0,0,0,1
"868","Alexis Klegou",0,0,0,1
"869","Delmas Ntcha",0,0,0,1
"870","Ki Lung Ng",0,0,0,1
"871","Manas Dhamne",0,0,0,1
"872","Mattia Bellucci",0,0,0,1
"873","Yu Hsiou Hsu",0,0,0,1
"874","Oleksii Krutykh",0,0,0,1
"875","Andreja Petrovic",0,0,0,1
"876","Amir Milushev",0,0,0,1
"877","Jie Cui",0,0,0,1
"878","Michael Agwi",0,0,0,1
"879","Oleksandr Ovcharenko",0,0,0,1
"880","Clement Mainguy",0,0,0,2
"881","Juan Carlos Prado Angelo",0,0,0,2
"882","Raul Garcia",0,0,0,1
"883","Karam Hatamleh",0,0,0,1
"884","Diego Duran",0,0,0,1
"885","Jacob Bicknell",0,0,0,1
"886","Minhtuan Pham",0,0,0,1
"887","Dac Tien Nguyen",0,0,0,1
"888","Alec Beckley",0,0,0,1
"889","Kris Van Wyk",0,0,0,2
"890","Devin Badenhorst",0,0,0,1
